Start of new run - 12/12/2011 6:53:31 PM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
2	0.29068150208623	22.824066896573	21.286928922391	0	-70.175933103427	-136.71307107761	-78.162242500076
3	0.28711484593838	200	200	0	140.35738090152	120.47680288095	-160.54345225379
4	0.3240611961057	161.8	200	200	100.8	66.6	115.2
5	0.31877729257642	0	200	24.522766808069	-161.79509872738	76.34869533372	-131.47723319193
6	0.31659693165969	0	200	52.051783806879	-98.59136936552	135.7808374279	24.051783806879
7	0.27374301675978	113.51040070803	64.275267799921	200	-76.489599291971	-51.724732200079	155.52941373943
8	0.30043541364296	126.07574083682	200	22.427661976989	49.075740836818	137.79319437239	-121.57233802301
9	0.30422919508868	200	0	200	159.84938810389	-146.99669484542	151.22842799158
10	0.28384279475983	130.51477401044	186.63841669973	26.941856135746	110.51477401044	60.638416699728	22.941856135746
1	0.3292349726776	200	0	139.69784192496	29.04885525071	-62.103918375103	38.101082990667
2	0.30583214793741	0	0	0	-48.045018334982	-55.458831201552	-9.3795580919828
3	0.2990264255911	200	200	0	76.945566270943	80.290617389447	-100.78801751762
4	0.29411764705882	200	200	200	46.849681691946	56.45822870571	83.659815057833
5	0.31114130434783	0	200	0	-136.66487624744	67.539961851863	-99.330927848543
6	0.31532846715328	0	200	101.83083256991	-71.899382305368	119.99516678365	49.77904876303
7	0.32467532467532	43.806255055522	87.801392870752	200	-69.704145652508	23.526125070831	95.762781762139
8	0.2951048951049	131.14566364809	200	0	5.0699228112692	115.53442915128	-24.487632693656
9	0.32538569424965	200	0	200	123.52367656484	-104.3346028016	129.21122501297
10	0.33478893740902	200	200	43.51460645079	78.668884701579	43.239226252392	16.572750315044
1	0.32172701949861	200	0	175.99597241075	6.6367978759117	-28.948368299121	36.298130485785
2	0.28648648648649	0	32.390344865775	57.572497268593	-17.092074471392	32.390344865775	57.572497268593
3	0.2970297029703	200	200	0	41.649071718497	66.206463637196	-62.071446058535
4	0.29656160458453	176.39095028535	200	200	-23.609049714652	47.026865504929	53.52697665334
5	0.27195467422096	0	200	0	-96.683330790124	57.334810541093	-17.527033068172
6	0.32571428571429	0	200	153.58940323258	-54.224749107334	106.62060814234	51.758570662673
7	0.27121001390821	0	128.67014983451	200	-59.4838315141	40.868756963754	77.491749717704
8	0.29241379310345	126.31038782496	200	0	-4.835275823127	102.51878341014	-0.69627474061505
9	0.31369661266568	200	0	200	82.931830164495	-54.89409274575	106.94466350291
10	0.30713245997089	200	200	93.30680734779	26.924116047089	36.389958005033	49.792200897
1	0.30769230769231	177.36245797296	13.466229265676	200	-22.637542027039	13.466229265676	24.445669352679
2	0.30724637681159	9.2511397508561	117.6676761007	133.52219396377	9.2511397508561	85.277331234929	75.949696695178
3	0.32086330935252	148.19274329966	200	34.057296496475	-51.807256700339	33.74286552324	34.057296496475
4	0.33333333333333	129.86681000784	200	200	-46.524140277507	40.571806140324	38.098135306864
5	0.31739130434783	0	200	11.29954981116	-78.4766359447	50.481544337291	11.29954981116
6	0.31631205673759	0	200	200	-18.642952317881	92.003226425977	46.78571884347
7	0.29519774011299	0	172.49873920207	200	-25.811064231538	43.828589367565	57.151431217383
8	0.30113636363636	115.51975912221	200	14.71851707562	-10.790628702752	91.396395104831	14.71851707562
9	0.32765957446809	200	0	200	38.977662010559	-0.14634428846096	84.448720056764
10	0.30586592178771	171.31820915749	200	152.65721992396	-28.68179084251	29.705581180939	59.350412576165
1	0.31241283124128	150.6482070025	36.158186464282	200	-26.714250970461	22.691957198605	16.745447422325
2	0.33806818181818	31.426030406681	200	200	22.174890655825	96.642177483149	73.834932144581
3	0.30833333333333	92.333898573315	200	77.408872798104	-55.858844726346	29.5215072219	43.351576301629
4	0.32489451476793	44.098508529813	200	200	-85.768301478028	31.415324400159	4.9673403009125
5	0.30929264909847	0	200	45.103754256404	-61.930510483108	44.292608019349	33.804204445245
6	0.29295774647887	0	200	200	-15.347995139622	82.615275987121	35.321258182153
7	0.3024861878453	0	200	200	-7.2450480145977	41.300970306799	40.47150645558
8	0.32584269662921	69.911800792257	200	126.84484487229	-45.607958329951	73.655113698538	112.12632779667
9	0.32814710042433	190.78417145268	61.053751122471	200	-9.2158285473189	61.053751122471	61.344831357463
10	0.32909604519774	138.52069633168	200	199.80270593619	-32.797512825812	26.107074211867	47.145486012233
1	0.29329608938547	110.94832332238	88.324310091684	199.22966736161	-39.69988368012	52.166123627403	-0.7703326383928
2	0.27747252747253	53.712922506288	200	200	22.286892099607	86.347813551174	62.828098374076
3	0.3091922005571	41.387494657153	200	141.9997191965	-50.946403916162	22.73537719126	64.590846398396
4	0.3168044077135	0	200	199.90640448244	-75.51447529556	27.480017736076	-0.093595517563385
5	0.2871012482663	0	200	116.06209970768	-29.867330951872	36.470543481948	70.95834545128
6	0.27966101694915	0	200	200	-2.540100743614	72.875309715354	14.26972101296
7	0.30513176144244	3.4212910724198	200	200	3.4212910724198	17.208501363381	34.717272463973
8	0.2887323943662	28.329799699825	200	200	-41.582001092432	65.809485137608	102.5434021174
9	0.28511235955056	166.34364520567	132.29298023335	200	-24.440526247012	71.239229110881	49.487547843287
10	0.32027972027972	117.12625320651	200	189.27410381323	-21.394443125164	22.432125328233	-10.528602122955
1	0.30598052851182	193	184	107	-67	-128	116
2	0.3385269121813	66	131	47	-178	55	-146
3	0.30452674897119	82	52	33	-167	163	133
4	0.27591036414566	4	126	113	-167	-111	-107
5	0.28715728715729	185	33	114	-103	-132	-89
6	0.29593267882188	123	25	15	-166	192	32
7	0.33846153846154	65	154	180	-164	-45	32
8	0.31787175989086	32	41	79	-78	-79	-168
9	0.29055007052186	18	120	60	10	-66	0
10	0.30780346820809	112	29	55	-139	-4	125
1	0.30631868131868	118.12292550432	62.716653950621	200	-74.877074495682	-121.28334604938	97.513193151646
2	0.29494382022472	0	180.5	0	-160.2	49.5	-131.4
3	0.30467571644042	0	200	153.47846613971	-151.18967558824	151.09277321696	120.47846613971
4	0.31428571428571	0	26.685726493118	8.9684102908414	-143.03699148534	-99.314273506882	-104.03158970916
5	0.32107496463932	86.694466994232	0	30.743943601794	-98.305533005768	-114.18367870113	-83.256056398206
6	0.27859237536657	0	200	48.529148228401	-157.82379528184	188.46530350658	33.529148228401
7	0.28898426323319	0	107.87476729637	176.27148045289	-147.35542466506	-46.125232703635	-3.7285195471053
8	0.31073446327684	0	0	0	-58.831733146153	-41.007528916288	-161.89954527421
9	0.31766381766382	33.118106631672	62.002066103092	58.343012787255	15.118106631672	-57.997933896908	-1.6569872127445
10	0.30122116689281	0	54.899282815027	165.18633075961	-138.40359813227	25.899282815027	110.18633075961
1	0.27220630372493	43.786115081023	0	200	-74.336810423295	-100.05355223638	67.36856654561
2	0.3121387283237	0	197.43970458083	0	-107.36627277444	16.939704580828	-92.044163945433
3	0.32548476454294	0	200	200	-112.69163762322	111.5417404706	70.712929273853
4	0.30102790014684	0	0	0	-125.66966124454	-84.540718100407	-91.863055575804
5	0.32182320441989	0	0	0	-97.385404449236	-46.360589617603	-67.931074199833
6	0.2887323943662	0	200	68.376983504718	-81.646106448561	92.971048310801	19.847835276318
7	0.29784172661871	0	70.172769341281	163.20228720275	-124.6965294351	-37.701997955084	-13.069193250145
8	0.30959302325581	0	0	0	-32.911595812861	-2.6263231299783	-117.73460371715
9	0.2873399715505	60.194970416265	38.069978809935	52.204886558131	27.076863784593	-23.932087293156	-6.1381262291245
10	0.31364275668073	0	73.976799238639	200	-94.434328135014	19.077516423612	67.932293045544
1	0.28759124087591	0	0	200	-44.526100727519	-53.326676600006	36.313829096347
2	0.30945558739255	0	174.34640180196	0	-58.544340159307	-23.09330277887	-55.718393749809
3	0.31015299026426	0	200	193.93551433347	-71.353166325877	68.951472182379	-6.0644856665331
4	0.29711141678129	0	0	0	-92.535478102969	-31.528877490351	-66.775171404532
5	0.28611898016997	0	19.939460554826	0	-56.579509653899	19.939460554826	-39.014244742434
6	0.27785419532325	0	200	66.467932833761	-21.177690145573	19.287106112857	-1.9090506709572
7	0.31049562682216	0	85.032988764989	101.26710933656	-65.598973418378	14.860219423708	-61.93517786619
8	0.28712871287129	0	26.080606799524	0	-14.416706869716	26.080606799524	-90.80807165746
9	0.30664857530529	79.842206163789	34.856963056999	47.189744330097	19.647235747525	-3.2130157529363	-5.0151422280337
10	0.30705394190871	0	100.93380365373	200	-73.662912900174	26.957004415086	34.878740855159
1	0.30747922437673	10.751577049126	20.814425679863	165.99738194525	10.751577049126	20.814425679863	-34.00261805475
2	0.30921985815603	0	127.92525571408	0	-13.654291042817	-46.421146087883	-22.348464833522
3	0.31707317073171	0	200	183.43191434838	-61.497643388165	59.212472917875	-10.503599985084
4	0.27403156384505	0	4.3559936121693	0	-70.00720267037	4.3559936121693	-48.499049349875
5	0.30477528089888	0	37.538221873783	0	-47.842820934061	17.598761318956	-32.920385806689
6	0.31774415405777	20.632440086062	166.80124959258	50.07682207892	20.632440086062	-33.198750407422	-16.391110754841
7	0.32462173314993	0	117.73858530767	67.546980842504	-40.809592144536	32.70559654268	-33.720128494055
8	0.31082981715893	0	61.213329786729	0	-3.8489459089938	35.132722987205	-70.776118521683
9	0.35674157303371	91.711541189979	41.152823251491	43.833322341765	11.86933502619	6.2958601944915	-3.3564219883327
10	0.29010695187166	0	127.06705857618	200	-57.20845363628	26.133254922459	10.322841012021
1	0.29682997118156	46.163614133478	46.012594774774	96.561417345198	35.412037084352	25.198169094911	-69.435964600052
2	0.30346820809249	11.473450233695	81.118184422636	0	11.473450233695	-46.80707129144	-4.6391569795643
3	0.31703910614525	0	199.9656558689	131.81700999326	-24.559984121837	-0.034344131095409	-51.614904355122
4	0.32544378698225	0	16.962765044133	0	-42.629094310628	12.606771431964	-33.704787609013
5	0.31608391608392	0	53.365354306772	0	-10.525530050661	15.827132432989	-14.079269732216
6	0.29817158931083	46.861181010405	123.38239212774	34.65201751746	26.228740924342	-43.418857464839	-15.42480456146
7	0.31473533619456	12.762744585859	111.928439569	33.087295933966	12.762744585859	-5.8101457386706	-34.459684908539
8	0.328611898017	47.288376835247	79.441915232093	0	47.288376835247	18.228585445364	-28.403291286228
9	0.3091922005571	102.39394271355	46.819097426533	40.812542552265	10.682401523571	5.6662741750424	-3.0207797894994
10	0.28882438316401	0	136.85850038517	200	-48.002978346766	9.7914418089831	3.3569189920441
1	0.29469273743017	79.957348875236	65.936024241505	34.345710856931	33.793734741758	19.923429466731	-62.215706488266
2	0.31484049930652	30.618545713492	36.446527652126	1.055222791495	19.145095479797	-44.67165677051	1.055222791495
3	0.28840579710145	0	180.81694461474	84.646966404595	-11.060927579063	-19.148711254169	-47.170043588667
4	0.32311977715877	3.044933247707	39.231556137825	0	3.044933247707	22.268791093692	-10.541959206473
5	0.3091922005571	34.353591383717	52.185156015148	8.2754658560307	34.353591383717	-1.1801982916244	8.2754658560307
6	0.28924418604651	80.908744344141	64.95781790704	23.813806081277	34.047563333736	-58.424574220699	-10.838211436183
7	0.30691642651297	63.589233499734	96.019387424721	46.093607628717	50.826488913875	-15.909052144277	13.006311694752
8	0.31222385861561	107.98078818291	80.218606663072	0	60.692411347668	0.7766914309782	-7.670854661615
9	0.3001443001443	109.54346113551	50.61142179376	38.790794848244	7.14951842196	3.7923243672272	-2.0217477040211
10	0.28936170212766	0	107.26300704016	153.58615937196	-14.171095045215	-29.595493345011	-46.41384062804
1	0.30927835051546	108.32714196921	68.077713671371	0	28.36979309397	2.1416894298656	-37.915216765031
2	0.28969359331476	63.4713865898	22.153012208086	18.639960188789	32.852840876308	-14.29351544404	17.584737397294
3	0.3	0	155.22825829265	47.25924928127	-3.6069306670112	-25.588686322082	-37.387717123324
4	0.29403606102635	21.959111180375	56.270637090415	0	18.914177932668	17.039080952591	-1.264751339818
5	0.31258840169731	80.268952758184	37.771000112272	27.338841936412	45.915361374466	-14.414155902875	19.063376080382
6	0.29639889196676	103.30288154349	25.715071482245	20.314967908158	22.394137199346	-39.242746424795	-3.498838173119
7	0.32088520055325	110.08266001283	88.122951342893	75.137031399953	46.493426513095	-7.8964360818278	29.043423771235
8	0.29694323144105	154.10437405235	79.695321170906	0	46.123585869435	-0.52328549216571	-5.6476429196603
9	0.27556818181818	109.19594454839	50.42708831232	38.889065923391	-0.34751658711677	-0.1843334814399	0.098271075147462
10	0.30428360413589	28.433220623469	41.05596985453	76.302634879823	28.433220623469	-66.207037185626	-77.283524492137
1	0.26287262872629	129.74193170739	63.332147360562	0	21.414789738182	-4.7455663108091	-23.260008735261
2	0.32028985507246	96.209454505156	41.394769493187	44.597039177348	32.738067915356	19.241757285102	25.95707898856
3	0.29784172661871	14.333650403299	112.61529916237	20.744230368559	14.333650403299	-42.612959130288	-26.515018912711
4	0.33048433048433	67.407161745588	58.189634713546	18.996531717595	45.448050565212	1.9189976231306	18.996531717595
5	0.30656934306569	103.20139391889	15.728083438004	40.848894910612	22.932441160704	-22.042916674268	13.5100529742
6	0.27616279069767	111.42349801866	10.795315710138	22.116505477868	8.1206164751756	-14.919755772108	1.8015375697101
7	0.28550932568149	140.12119570656	94.807965106414	125.26662450892	30.038535693734	6.6850137635206	50.129593108972
8	0.31133428981349	152.19508324859	69.784912566691	5.5761353930944	-1.909290803759	-9.9104086042145	5.5761353930944
9	0.29593267882188	100.99644214148	46.077820160024	41.207729109765	-8.1995024069159	-4.3492681522961	2.3186631863735
10	0.28813559322034	68.654760448214	0	8.4019816658061	40.221539824745	-56.795766032732	-67.900653214017
1	0.31586206896552	132.35952894787	50.433456472754	0	2.617597240482	-12.898690887808	-3.2920554387735
2	0.32568149210904	115.00314818815	83.753386581907	68.261494482768	18.793693682999	42.358617088719	23.664455305419
3	0.30398899587345	40.472998002044	74.034766602246	30.529580323202	26.139347598745	-38.580532560119	9.7853499546424
4	0.31966053748232	117.87283469033	53.213690691713	45.865312016011	50.465672944742	-4.9759440218333	26.868780298416
5	0.28233657858136	102.74987629169	0	46.64472781193	-0.45151762720032	-15.891733787192	5.7958329013178
6	0.30939226519337	95.759401416654	35.461304154091	36.958292979566	-15.664096602009	24.665988443953	14.841787501698
7	0.29395218002813	137.98708403051	107.0952526844	170.38863964285	-2.1341116760516	12.287287577989	45.12201513393
8	0.3	114.44740441026	51.390244866052	24.191586288228	-37.747678838334	-18.39466770064	18.615450895133
9	0.33333333333333	88.38161924496	39.386530280726	44.77496087594	-12.614822896517	-6.6912898792981	3.5672317661746
10	0.29106628242075	97.192427195404	0	13.854152532963	28.53766674719	-12.975915148138	5.452170867157
1	0.31117397454031	124.14803092197	36.411930608804	8.4325832045124	-8.2114980258979	-14.02152586395	8.4325832045124
2	0.31799163179916	119.11838741172	131.92324346217	83.501386250713	4.1152392235677	48.169856880267	15.239891767945
3	0.28591749644381	62.588032090928	59.066246111028	72.896895884373	22.115034088884	-14.968520491218	42.367315561171
4	0.32538569424965	158.7249445102	48.716506563705	67.996892123251	40.852109819872	-4.4971841280082	22.13158010724
5	0.28975741239892	82.220206317451	1.0278615715473	43.545129128207	-20.529669974236	1.0278615715473	-3.0995986837233
6	0.28393351800554	62.528222651872	91.040434194267	53.969535781861	-33.231178764781	55.579130040177	17.011242802295
7	0.2875	122.57086462125	125.93309823134	200	-15.41621940926	18.837845546937	41.148215610112
8	0.31188811188811	67.772186244349	34.122074881429	44.858188036719	-46.675218165908	-17.268169984623	20.666601748491
9	0.31019830028329	78.30494349684	34.041551678689	47.624452947371	-10.07667574812	-5.3449786020367	2.8494920714313
10	0.32584269662921	107.25423603925	7.4042933518691	52.469849605934	10.061808843848	7.4042933518691	38.615697072971
1	0.2865090403338	159	11	42	178	33	-36
2	0.32307692307692	84	49	138	39	68	-170
3	0.32049518569464	91	129	50	188	-11	37
4	0.32722143864598	1	186	133	-20	-123	187
5	0.25714285714286	46	77	83	-63	29	-131
6	0.30812324929972	0	133	126	-114	2	-19
7	0.2943661971831	151	22	132	-29	37	-146
8	0.28263988522238	114	5	2	13	-37	-7
9	0.28223495702006	128	15	80	174	198	103
10	0.32658569500675	80	183	161	-196	115	82
1	0.27832167832168	200	112.35936765648	46.862871181372	95.501828058718	101.35936765648	4.8628711813715
2	0.28412256267409	82.153132724998	171.18458815271	0	-1.8468672750023	122.18458815271	-155.22571489608
3	0.30294530154278	200	142.43004242073	117.2718161565	132.36309091464	13.430042420728	67.271816156499
4	0.296853625171	0	75.3	200	-18	-110.7	168.3
5	0.27722772277228	0	154.21360515152	0	-77.801947080905	77.213605151524	-94.453392132328
6	0.28223495702006	0	148.60115665151	110.72279427473	-102.3396008179	15.601156651509	-15.277205725272
7	0.31811697574893	106.97800531022	74.894714194159	0.71947996459852	-44.021994689779	52.894714194159	-131.2805200354
8	0.29281767955801	114.16963408307	0	9.0670613727226	0.16963408307138	-14.831006805628	7.0670613727226
9	0.30672268907563	200	200	190.90151371807	112.98505203406	236.92563859981	110.90151371807
10	0.30281690140845	0	200	200	-206.83116550188	104.65561387982	63.014270455031
1	0.30056179775281	200	200	69.424649996671	41.587931760613	102.39544149959	22.5617788153
2	0.30390738060781	74.843598462758	200	0	-7.3095342622398	110.7059503947	-130.11082796716
3	0.27826086956522	200	157.38840868863	173.36404686279	91.034393139439	14.958366267898	56.092230706289
4	0.2979020979021	0	23.884821314127	200	-15.764455092013	-51.415178685873	122.28849116489
5	0.32	0	200	0	-70.000267342143	70.175176304615	-82.150543839839
6	0.29545454545455	0	166.209845087	105.92400305402	-91.894361095004	17.608688435486	-4.7987912207121
7	0.31019830028329	47.662996510618	143.14803698583	0	-59.315008799603	68.253322791671	-93.569130321495
8	0.31778425655977	98.766531207918	12.218792077395	32.462664130902	-15.403102875153	12.218792077395	23.395602758179
9	0.27442528735632	200	200	200	26.804195684683	207.96496963408	78.023415199933
10	0.31082981715893	0	200	200	-182.18522049623	92.889307840205	52.568414563433
1	0.30409356725146	188.7859762566	200	105.27048243933	-11.2140237434	88.733765326562	35.845832442656
2	0.28691983122363	56.448492679531	200	0	-18.395105783227	76.152238194672	-74.329949339274
3	0.33564493758669	200	170.08836800851	200	51.1731609241	12.699959319882	32.328941756556
4	0.31728045325779	0	60.141624643537	200	-13.678924222541	36.25680332941	75.950922910245
5	0.29041487839771	0	200	0	-62.791341410566	60.233069911069	-46.151896206549
6	0.32033426183844	0	187.20828147046	116.52311421523	-82.243042603839	20.998436383462	10.599111161213
7	0.2981455064194	9.8663733356879	186.57165660127	0	-37.79662317493	43.423619615439	-83.177332395599
8	0.31578947368421	82.907650806989	26.763775508903	55.571365620692	-15.858880400929	14.544983431508	23.10870148979
9	0.32758620689655	200	200	200	20.467719718009	186.91126267281	67.26021429748
10	0.31347517730496	0	200	200	-145.40352513199	73.423409375286	8.1967197485275
1	0.32510885341074	181.11518291635	200	157.98991917451	-7.6707933402456	73.400546153817	52.719436735183
2	0.2962962962963	65.511536424804	200	0	9.0630437452729	35.453943051969	-12.177669759209
3	0.27097661623109	200	181.5183313964	200	46.05584483169	11.429963387893	29.0960475809
4	0.27833572453372	71.823927152318	153.74863311064	200	71.823927152318	93.607008467104	60.48317215186
5	0.33240611961057	0	200	13.707899267556	-1.2676014160589	45.947481320945	13.707899267556
6	0.28129395218003	6.956022849208	199.17546969447	159.85991871797	6.956022849208	11.967188224014	43.336804502737
7	0.31868131868132	63.5404178229	194.22039974833	0	53.674044487212	7.6487431470633	-6.0269083561399
8	0.31972789115646	77.024800884575	45.159093723163	80.47913870084	-5.8828499224139	18.395318214261	24.907773080148
9	0.30205278592375	200	200	200	18.420947746208	155.76053177124	60.534192867732
10	0.29929078014184	0	200	195.91235463729	-60.765452351451	54.117159030638	-4.0876453627125
1	0.3048951048951	180.58517392213	200	200	-0.53000899422601	55.965190223273	61.626071626962
2	0.26582278481013	120.52382150615	194.0808817609	79.337976180303	55.012285081343	-5.9191182390981	79.337976180303
3	0.31863442389758	200	188.36144946514	200	41.450260348521	6.843118068738	26.18644282281
4	0.29032258064516	158.71238695039	200	200	86.888459798069	89.829190804135	49.976503546556
5	0.31534090909091	11.252725423749	200	37.589126487235	11.252725423749	39.499174158157	23.881227219679
6	0.32528409090909	100.09684829324	193.58068541629	200	93.140825444029	-5.5947842781851	46.52934761665
7	0.31896551724138	175.99976130227	189.75926040368	88.600258324074	112.45934347937	-4.4611393446537	88.600258324074
8	0.27181688125894	85.533842703465	75.737826092789	116.31200189624	8.50904181889	30.578732369625	35.832863195404
9	0.31914893617021	200	200	200	16.578852971587	131.78937609435	54.480773580959
10	0.29846582984658	29.249323420515	200	184.59796190851	29.249323420515	34.86344644605	-11.31439272878
1	0.33519553072626	185.56406957092	200	200	4.9788956487935	42.140621792843	46.324377604061
2	0.27721335268505	200	171.0802955007	200	82.242738279109	-23.000586260203	126.79402592416
3	0.30640668523677	200	187.58081227103	200	37.305234313669	-0.78063719410932	23.567798540529
4	0.29126213592233	200	200	200	83.664505202678	67.848752941775	40.257343746422
5	0.30013458950202	38.984861921988	200	73.010992191062	27.732136498238	32.606201182157	35.421865703828
6	0.31824611032532	200	180.06851519412	200	119.87535626688	-13.512170222169	41.876412854985
7	0.3041018387553	200	178.6426748388	200	109.87794429409	-11.116585564876	119.95762328592
8	0.29419889502762	101.64264766354	104.21238588315	147.18545457253	16.108804960073	28.474559790363	30.873452676288
9	0.31062670299728	200	200	200	14.920967674429	114.7823666823	49.032696222863
10	0.28907330567082	124.25182117828	200	178.34084726177	95.002497757764	18.693173503629	-6.2571146467378
1	0.31831395348837	196.02946424651	200	200	10.465394675588	25.526747206063	41.691939843655
2	0.30965909090909	200	130.40367921853	200	55.110892808997	-40.676616282166	104.0088522816
3	0.29160739687055	200	179.34592300403	200	33.574710882302	-8.2348892670041	21.211018686476
4	0.30994152046784	200	200	200	63.551910696082	49.634208730785	32.276877476885
5	0.28245363766049	112.17423537074	200	134.73478635875	73.18937344875	18.307753425612	61.723794167689
6	0.31005586592179	200	166.60014663918	200	87.157771838516	-13.468368554937	37.688771569487
7	0.30014025245442	200	168.1719099638	200	96.849466706753	-10.470764875005	98.489806137441
8	0.30319888734353	129.40236183367	133.18163940439	175.13102403181	27.759714170134	28.96925352124	27.945569459282
9	0.29001367989056	200	200	200	13.428870906986	102.38488158072	44.129426600577
10	0.29090909090909	200	200	173.15257687761	90.759688480828	6.9510676204182	-5.1882703841628
1	0.30167597765363	200	200	200	6.9395560316734	20.840722347692	37.522745859289
2	0.29403202328967	200	85.189193136689	200	27.06216505036	-45.214486081844	81.561987867062
3	0.33700137551582	200	168.72674185792	200	30.217239794072	-10.619181146103	19.089916817829
4	0.31759656652361	200	200	200	38.527146580421	31.317204369692	22.763454080526
5	0.30470914127424	200	200	200	92.109544694824	6.339685280368	73.86632324028
6	0.29778393351801	200	161.28341759562	200	59.403168065935	-5.316729043561	33.919894412538
7	0.33098591549296	200	160.95898361301	200	85.246229525828	-7.212926350789	79.736869609233
8	0.31441048034934	166.33225032776	150.87459026752	186.11306318496	36.92988849409	17.692950863128	10.982039153148
9	0.29149232914923	200	200	200	12.085983816287	85.912939671807	39.716483940519
10	0.29741379310345	200	192.32266518592	180.0597562765	77.615358171519	-7.6773348140839	6.9071793988904
1	0.29809104258443	200	200	200	3.9430856056205	6.1598271633642	33.77047127336
2	0.29189944134078	200	78.978613380628	200	21.091224890428	-6.2105797560614	71.660850575152
3	0.30857142857143	200	159.16947882643	200	27.195515814665	-9.5572630314923	17.180925136046
4	0.30311614730878	200	200	200	16.702667647346	15.105980189022	14.436313665301
5	0.26702997275204	200	193.73117122544	200	26.196420359318	-6.2688287745574	13.663859214104
6	0.31444759206799	200	161.95229704894	200	38.736687047065	0.66887945331941	30.527904971284
7	0.33239831697055	200	155.91081069485	200	76.721606573245	-5.0481729181608	71.763182648309
8	0.34122562674095	195.89788379292	155.61952098167	183.59959407169	29.565633465162	4.7449307141527	-2.5134691132753
9	0.32083333333333	200	200	200	10.877385434658	64.030009927301	35.744835546467
10	0.33140376266281	200	178.81708788022	191.42238122799	67.947636252496	-13.505577305701	11.362624951488
1	0.3271954674221	199.31254929501	198.21030449388	200	-0.68745070498999	-1.7896955061183	27.68338056868
2	0.3268156424581	200	104.48343961877	200	13.950863365011	25.504826238146	55.88219355845
3	0.29645390070922	200	151.3306402764	200	24.377314140997	-7.8388385500327	15.068426058779
4	0.310443490701	192.64436659632	200	200	-7.3556334036784	7.5569273557094	3.934601105369
5	0.30758017492711	200	184.33798200081	196.97919883433	8.6216938724206	-9.3931892246302	-3.0208011656656
6	0.29427792915531	200	164.25654635387	200	24.367862783769	2.3042493049284	23.99277479563
7	0.30316091954023	200	151.36341024232	200	68.992484251007	-4.5474004525264	64.35912962908
8	0.30612244897959	200	159.88995862441	181.33747186974	26.609070118646	4.2704376427374	-2.2621222019478
9	0.28767123287671	200	200	200	7.94991030496	37.723040630672	24.815019940686
10	0.2995839112344	200	155.57372052993	197.90948150483	59.192076854264	-23.243367350284	6.487100276844
1	0.28531073446328	196.0804924577	176.43145383472	200	-3.2320568373055	-21.778850659162	17.099486050414
2	0.29483695652174	200	144.59342587425	200	11.179558166106	40.109986255475	44.791802433143
3	0.3002915451895	200	149.05417847289	200	20.890862140128	-2.2764618035049	9.3687613922465
4	0.3005698005698	155.60689439723	200	191.6179384533	-37.037472199095	1.2995779620482	-8.3820615466988
5	0.32336182336182	160.34795024043	172.85300989126	148.5803750531	-39.652049759572	-11.484972109551	-48.398823781234
6	0.3015214384509	200	167.79348845695	200	14.296864449044	3.5369421030881	20.29741127977
7	0.29496402877698	200	148.68843599818	200	61.714785028031	-2.6749742441395	56.410156968266
8	0.31152204836415	200	161.99264772882	180.22364230359	22.276069082056	2.1026891044087	-1.113829566149
9	0.29327610872675	200	200	200	5.8861138373256	20.223628353525	17.260788856879
10	0.31311706629055	200	137.13484917875	200	52.957201392839	-18.438871351183	4.0459941473119
1	0.27762430939227	192.44775132842	154.62267535936	200	-3.6327411292876	-21.808778475362	12.429486154134
2	0.2820874471086	200	174.98161117451	200	9.3134640868079	30.38818530026	37.321538910078
3	0.28591749644381	200	152.984460658	200	18.5497675053	3.9302821851064	7.4243466582865
4	0.30945558739255	92.214584981092	187.97114994326	167.59639736099	-63.392309416134	-12.028850056743	-24.021541092316
5	0.28669410150892	110.87613480667	162.47949547637	94.50837797782	-49.471815433762	-10.37351441489	-54.07199707528
6	0.29469273743017	188.86880617307	173.3229968699	200	-11.131193826929	5.5295084129407	13.498253723957
7	0.29428172942817	200	148.58382043978	200	54.316252110614	-0.10461555840348	45.863334248936
8	0.30536451169188	200	161.2108909472	180.63775193829	18.327205850637	-0.78175678162304	0.41410963469756
9	0.31107954545455	200	200	200	4.8669724192251	13.543394265265	13.813435640692
10	0.30510948905109	200	126.3634263964	198.55873699631	46.396556721059	-10.771422782351	-1.4412630036879
1	0.33664772727273	189.4373698519	135.58612602022	200	-3.010381476512	-19.036549339136	9.5981501912822
2	0.30758226037196	200	182.69715706228	200	7.2204752853094	7.71554588777	28.945097577168
3	0.32930107526882	200	161.16934788553	200	16.133123700629	8.1848872275276	4.4363472108978
4	0.33381294964029	64.081089169608	167.79532585051	150.22068510333	-28.133495811484	-20.175824092745	-17.375712257655
5	0.31988873435327	63.0018089988	159.8475017219	50.300397645302	-47.874325807866	-2.631993754468	-44.207980332519
6	0.31320224719101	158.05368225769	176.49892865365	200	-30.815123915376	3.1759317837538	5.4795539172573
7	0.31791907514451	200	150.5814829786	200	48.011736331181	1.9976625388267	37.787153406361
8	0.32	200	159.77258400186	181.39964716928	15.955452648831	-1.4383069453307	0.7618952309915
9	0.32773109243697	200	194.87271754056	200	2.7797149884704	-5.1272824594371	6.032995735991
10	0.2936170212766	200	128.54510630328	194.0710973091	41.168505828968	2.1816799068805	-4.4876396872093
1	0.29427792915531	189.88178337425	128.23271002639	200	0.44441352234845	-7.3534159938365	0.63233239416608
